Spieler,DFB_id,link,Nation,Nationalelf
Thomas Reichenberger,28477,https://datencenter.dfb.de/profil/28477,['Deutschland'],Deutschland
Norbert Elgert,44702,https://datencenter.dfb.de/profil/44702,['Deutschland'],Deutschland
Rafinha,10442,https://datencenter.dfb.de/profil/10442,['Brasilien'],Brasilien
Ralf Kohl,46918,https://datencenter.dfb.de/profil/46918,['Deutschland'],Deutschland
Herbert Scheller,43294,https://datencenter.dfb.de/profil/43294,['Deutschland'],Deutschland
Jürgen Mohr,44918,https://datencenter.dfb.de/profil/44918,['Deutschland'],Deutschland
Daniel Stendel,14586,https://datencenter.dfb.de/profil/14586,['Deutschland'],Deutschland
Erwin Waldner,42920,https://datencenter.dfb.de/profil/42920,['Deutschland'],Deutschland
Matthias Breitkreutz,40714,https://datencenter.dfb.de/profil/40714,['Deutschland'],Deutschland
Jens Scharping,41843,https://datencenter.dfb.de/profil/41843,['Deutschland'],Deutschland
Fabian Ernst,10446,https://datencenter.dfb.de/profil/10446,['Deutschland'],Deutschland
Maximilian Eggestein,295922,https://datencenter.dfb.de/profil/295922,['Deutschland'],Deutschland
Roda Antar,183,https://datencenter.dfb.de/profil/183,['Libanon'],Libanon
Torsten Wohlert,41044,https://datencenter.dfb.de/profil/41044,['Deutschland'],Deutschland
Helmut Faeder,42600,https://datencenter.dfb.de/profil/42600,['Deutschland'],Deutschland
Karlheinz Meininger,43136,https://datencenter.dfb.de/profil/43136,['Deutschland'],Deutschland
Uwe Neuhaus,390,https://datencenter.dfb.de/profil/390,['Deutschland'],Deutschland
Jean-Paul Boëtius,299555,https://datencenter.dfb.de/profil/299555,"['Niederlande', 'Suriname']",Niederlande
Xherdan Shaqiri,142675,https://datencenter.dfb.de/profil/142675,"['Schweiz', 'Kosovo']",Schweiz
Jacek Dembiński,47103,https://datencenter.dfb.de/profil/47103,['Polen'],Polen
Jairo Samperio,261681,https://datencenter.dfb.de/profil/261681,['Spanien'],Spanien
Fernando Meira,21143,https://datencenter.dfb.de/profil/21143,['Portugal'],Portugal
Mahmoud Dahoud,262027,https://datencenter.dfb.de/profil/262027,"['Deutschland', 'Syrien']",Deutschland
Daniel Brosinski,185,https://datencenter.dfb.de/profil/185,['Deutschland'],Deutschland
Heiko Scholz,43196,https://datencenter.dfb.de/profil/43196,['Deutschland'],Deutschland
Werner Biskup,43933,https://datencenter.dfb.de/profil/43933,['Deutschland'],Deutschland
Matthias Bruns,44798,https://datencenter.dfb.de/profil/44798,['Deutschland'],Deutschland
Norbert Eder,43472,https://datencenter.dfb.de/profil/43472,['Deutschland'],Deutschland
Wolfgang Sühnholz,44348,https://datencenter.dfb.de/profil/44348,"['USA', 'Deutschland']",USA
Corentin Tolisso,297876,https://datencenter.dfb.de/profil/297876,"['Frankreich', 'Togo']",Frankreich
Marco Gebhardt,379,https://datencenter.dfb.de/profil/379,['Deutschland'],Deutschland
Mark van Bommel,3203,https://datencenter.dfb.de/profil/3203,['Niederlande'],Niederlande
Alessandro Schöpf,233604,https://datencenter.dfb.de/profil/233604,['Österreich'],Österreich
Nebojsa Krupnikovic,41075,https://datencenter.dfb.de/profil/41075,['Serbien'],Serbien
Winfried Berkemeier,43471,https://datencenter.dfb.de/profil/43471,['Deutschland'],Deutschland
Joris van Hout,17227,https://datencenter.dfb.de/profil/17227,['Belgien'],Belgien
Elkin Soto,426,https://datencenter.dfb.de/profil/426,['Kolumbien'],Kolumbien
Thomas Meggle,40907,https://datencenter.dfb.de/profil/40907,['Deutschland'],Deutschland
Frank Verlaat,25337,https://datencenter.dfb.de/profil/25337,['Niederlande'],Niederlande
Walter Hohnhausen,44342,https://datencenter.dfb.de/profil/44342,['Deutschland'],Deutschland
Dani Olmo,362868,https://datencenter.dfb.de/profil/362868,['Spanien'],Spanien
Waldemar Słomiany,42673,https://datencenter.dfb.de/profil/42673,['Polen'],Polen
Conny Torstensson,44545,https://datencenter.dfb.de/profil/44545,['Schweden'],Schweden
Patrik Andersson,41246,https://datencenter.dfb.de/profil/41246,['Schweden'],Schweden
Edu,25516,https://datencenter.dfb.de/profil/25516,['Brasilien'],Brasilien
Bernd Schmidt,43038,https://datencenter.dfb.de/profil/43038,['Deutschland'],Deutschland
Jeff Strasser,10111,https://datencenter.dfb.de/profil/10111,['Luxemburg'],Luxemburg
Rainer Schönwälder,43506,https://datencenter.dfb.de/profil/43506,['Deutschland'],Deutschland
Fernando Baiano,21817,https://datencenter.dfb.de/profil/21817,"['Brasilien', 'Spanien']",Brasilien
André Trulsen,10663,https://datencenter.dfb.de/profil/10663,['Deutschland'],Deutschland
Harry de Vlugt,44592,https://datencenter.dfb.de/profil/44592,['Niederlande'],Niederlande
Dietmar Hirsch,40840,https://datencenter.dfb.de/profil/40840,['Deutschland'],Deutschland
Jan-Ingwer Callsen-Bracker,3870,https://datencenter.dfb.de/profil/3870,['Deutschland'],Deutschland
Peter Krobbach,44486,https://datencenter.dfb.de/profil/44486,['Deutschland'],Deutschland
Egon Milder,42748,https://datencenter.dfb.de/profil/42748,['Deutschland'],Deutschland
Wladimir Bestschastnych,41303,https://datencenter.dfb.de/profil/41303,['Russland'],Russland
Jürgen Gronau,45865,https://datencenter.dfb.de/profil/45865,['Deutschland'],Deutschland
Manfred Dubski,44475,https://datencenter.dfb.de/profil/44475,['Deutschland'],Deutschland
Marcel Halstenberg,129726,https://datencenter.dfb.de/profil/129726,['Deutschland'],Deutschland
Radosław Gilewicz,21054,https://datencenter.dfb.de/profil/21054,['Polen'],Polen
Hermann Bredenfeld,44154,https://datencenter.dfb.de/profil/44154,['Deutschland'],Deutschland
Marijan Kovačević,28345,https://datencenter.dfb.de/profil/28345,"['Kroatien', 'Deutschland']",Kroatien
Mazinho,46243,https://datencenter.dfb.de/profil/46243,['Brasilien'],Brasilien
Jordan Letschkow,42458,https://datencenter.dfb.de/profil/42458,['Bulgarien'],Bulgarien
Jamal Musiala,383271,https://datencenter.dfb.de/profil/383271,['Deutschland'],Deutschland
Ruggiero Rizzitelli,47031,https://datencenter.dfb.de/profil/47031,['Italien'],Italien
Thomas Kristl,15998,https://datencenter.dfb.de/profil/15998,['Deutschland'],Deutschland
Munas Dabbur,255388,https://datencenter.dfb.de/profil/255388,['Israel'],Israel
Cícero,12620,https://datencenter.dfb.de/profil/12620,['Brasilien'],Brasilien
Raimund Krauth,44471,https://datencenter.dfb.de/profil/44471,['Deutschland'],Deutschland
Heiko Gerber,9721,https://datencenter.dfb.de/profil/9721,['Deutschland'],Deutschland
Eljero Elia,27132,https://datencenter.dfb.de/profil/27132,"['Niederlande', 'Suriname']",Niederlande
Emerson,834,https://datencenter.dfb.de/profil/834,['Brasilien'],Brasilien
Grischa Prömel,291093,https://datencenter.dfb.de/profil/291093,['Deutschland'],Deutschland
Nico Claesen,45510,https://datencenter.dfb.de/profil/45510,['Belgien'],Belgien
Sebastian Rode,16765,https://datencenter.dfb.de/profil/16765,['Deutschland'],Deutschland
Silas Katompa Mvumpa,392976,https://datencenter.dfb.de/profil/392976,['DR Kongo'],DR Kongo
Otto Luttrop,43613,https://datencenter.dfb.de/profil/43613,['Deutschland'],Deutschland
Heiner Baltes,44403,https://datencenter.dfb.de/profil/44403,['Deutschland'],Deutschland
Karim Haggui,3119,https://datencenter.dfb.de/profil/3119,"['Tunesien', 'Deutschland']",Tunesien
Joshua Sargent,378305,https://datencenter.dfb.de/profil/378305,['USA'],USA
Denis Zakaria,369220,https://datencenter.dfb.de/profil/369220,['Schweiz'],Schweiz
Roger Claessen,44113,https://datencenter.dfb.de/profil/44113,['Belgien'],Belgien
Jens Nowotny,7502,https://datencenter.dfb.de/profil/7502,['Deutschland'],Deutschland
Guido Hoffmann,8398,https://datencenter.dfb.de/profil/8398,['Deutschland'],Deutschland
Jürgen Neumann,42502,https://datencenter.dfb.de/profil/42502,['Deutschland'],Deutschland
Otto Addo,13499,https://datencenter.dfb.de/profil/13499,['Deutschland'],Deutschland
Manasseh Ishiaku,192,https://datencenter.dfb.de/profil/192,['Nigeria'],Nigeria
Alain Sutter,42361,https://datencenter.dfb.de/profil/42361,['Schweiz'],Schweiz
Egon Schmitt,44171,https://datencenter.dfb.de/profil/44171,['Deutschland'],Deutschland
Lajos Détári,45782,https://datencenter.dfb.de/profil/45782,['Ungarn'],Ungarn
Thomas Delaney,157797,https://datencenter.dfb.de/profil/157797,"['Dänemark', 'USA']",Dänemark
Albert Streit,10460,https://datencenter.dfb.de/profil/10460,['Deutschland'],Deutschland
Christian Breuer,43957,https://datencenter.dfb.de/profil/43957,['Deutschland'],Deutschland
Ryszard Cyroń,46290,https://datencenter.dfb.de/profil/46290,['Polen'],Polen
Adolfo Valencia,42285,https://datencenter.dfb.de/profil/42285,['Kolumbien'],Kolumbien
Marcel Heller,8140,https://datencenter.dfb.de/profil/8140,['Deutschland'],Deutschland
Thorben Marx,1879,https://datencenter.dfb.de/profil/1879,['Deutschland'],Deutschland
Frank Türr,40950,https://datencenter.dfb.de/profil/40950,['Deutschland'],Deutschland
Daichi Kamada,379617,https://datencenter.dfb.de/profil/379617,['Japan'],Japan
Timmy Simons,21252,https://datencenter.dfb.de/profil/21252,['Belgien'],Belgien
Knut Reinhardt,43791,https://datencenter.dfb.de/profil/43791,['Deutschland'],Deutschland
Günter Drews,43762,https://datencenter.dfb.de/profil/43762,['Deutschland'],Deutschland
Christian Fuchs,20269,https://datencenter.dfb.de/profil/20269,['Österreich'],Österreich
Helmut Gulich,45398,https://datencenter.dfb.de/profil/45398,['Deutschland'],Deutschland
Rico Steinmann,46182,https://datencenter.dfb.de/profil/46182,['Deutschland'],Deutschland
Detlev Lauscher,44357,https://datencenter.dfb.de/profil/44357,['Deutschland'],Deutschland
Markus Kranz,43353,https://datencenter.dfb.de/profil/43353,['Deutschland'],Deutschland
Søren Larsen,10455,https://datencenter.dfb.de/profil/10455,['Dänemark'],Dänemark
Wilfried Trenkel,44727,https://datencenter.dfb.de/profil/44727,['Deutschland'],Deutschland
Rob Friend,3887,https://datencenter.dfb.de/profil/3887,['Kanada'],Kanada
Manfred Greif,43427,https://datencenter.dfb.de/profil/43427,['Deutschland'],Deutschland
Norbert Siegmann,43116,https://datencenter.dfb.de/profil/43116,['Deutschland'],Deutschland
Robert Andrich,232662,https://datencenter.dfb.de/profil/232662,['Deutschland'],Deutschland
Jürgen Rumor,43125,https://datencenter.dfb.de/profil/43125,['Deutschland'],Deutschland
Andreas Merkle,45758,https://datencenter.dfb.de/profil/45758,['Deutschland'],Deutschland
Detlev Dammeier,1913,https://datencenter.dfb.de/profil/1913,['Deutschland'],Deutschland
Ellyes Skhiri,384871,https://datencenter.dfb.de/profil/384871,['Tunesien'],Tunesien
Branko Oblak,44701,https://datencenter.dfb.de/profil/44701,['Slowenien'],Slowenien
René Schneider,40711,https://datencenter.dfb.de/profil/40711,['Deutschland'],Deutschland
Theodor Hoffmann,42916,https://datencenter.dfb.de/profil/42916,['Deutschland'],Deutschland
Waleri Schmarow,46295,https://datencenter.dfb.de/profil/46295,['Russland'],Russland
Håvard Nordtveit,1953,https://datencenter.dfb.de/profil/1953,['Norwegen'],Norwegen
Nikos Liberopoulos,1156,https://datencenter.dfb.de/profil/1156,['Griechenland'],Griechenland
Michael Bradley,23024,https://datencenter.dfb.de/profil/23024,['USA'],USA
Helmut Huttary,43728,https://datencenter.dfb.de/profil/43728,['Deutschland'],Deutschland
Axel Witsel,25167,https://datencenter.dfb.de/profil/25167,"['Belgien', 'Martinique']",Belgien
Oliver Bierhoff,41190,https://datencenter.dfb.de/profil/41190,['Deutschland'],Deutschland
Hans-Günter Etterich,42945,https://datencenter.dfb.de/profil/42945,['Deutschland'],Deutschland
Jürgen Kurbjuhn,42632,https://datencenter.dfb.de/profil/42632,['Deutschland'],Deutschland
Alexander Schur,8172,https://datencenter.dfb.de/profil/8172,['Deutschland'],Deutschland
Marco van Hoogdalem,40726,https://datencenter.dfb.de/profil/40726,['Niederlande'],Niederlande
Hans van de Haar,1089,https://datencenter.dfb.de/profil/1089,['Niederlande'],Niederlande
Peter Blusch,43261,https://datencenter.dfb.de/profil/43261,['Deutschland'],Deutschland
Uwe Hahn,44971,https://datencenter.dfb.de/profil/44971,['Deutschland'],Deutschland
Rudolf Nafziger,42738,https://datencenter.dfb.de/profil/42738,['Deutschland'],Deutschland
Johannes Flum,22948,https://datencenter.dfb.de/profil/22948,['Deutschland'],Deutschland
Roland Weida,44173,https://datencenter.dfb.de/profil/44173,['Deutschland'],Deutschland
Lukas Klostermann,298724,https://datencenter.dfb.de/profil/298724,['Deutschland'],Deutschland
Bobby Wood,221561,https://datencenter.dfb.de/profil/221561,['USA'],USA
Mirko Dickhaut,40798,https://datencenter.dfb.de/profil/40798,['Deutschland'],Deutschland
Boris Živković,40671,https://datencenter.dfb.de/profil/40671,['Kroatien'],Kroatien
Jonas Kamper,1876,https://datencenter.dfb.de/profil/1876,['Dänemark'],Dänemark
Simon Terodde,19083,https://datencenter.dfb.de/profil/19083,['Deutschland'],Deutschland
Massimilian Porcello,16482,https://datencenter.dfb.de/profil/16482,"['Deutschland', 'Italien']",Deutschland
Reinhard Majgl,43207,https://datencenter.dfb.de/profil/43207,['Deutschland'],Deutschland
Per Nilsson,478,https://datencenter.dfb.de/profil/478,['Schweden'],Schweden
Ulrich Bittorf,43700,https://datencenter.dfb.de/profil/43700,['Deutschland'],Deutschland
Juan,2164,https://datencenter.dfb.de/profil/2164,['Brasilien'],Brasilien
Karsten Surmann,45596,https://datencenter.dfb.de/profil/45596,['Deutschland'],Deutschland
Mathew Leckie,163204,https://datencenter.dfb.de/profil/163204,['Australien'],Australien
Chris,8118,https://datencenter.dfb.de/profil/8118,"['Brasilien', 'Italien']",Brasilien
Michael Lusch,43409,https://datencenter.dfb.de/profil/43409,['Deutschland'],Deutschland
Julian Schuster,22955,https://datencenter.dfb.de/profil/22955,['Deutschland'],Deutschland
Ralf Sievers,45368,https://datencenter.dfb.de/profil/45368,['Deutschland'],Deutschland
Willi Dürrschnabel,43565,https://datencenter.dfb.de/profil/43565,['Deutschland'],Deutschland
Wilhelm Wrenger,42514,https://datencenter.dfb.de/profil/42514,['Deutschland'],Deutschland
Christoph Kramer,221337,https://datencenter.dfb.de/profil/221337,['Deutschland'],Deutschland
Ioan Lupescu,42389,https://datencenter.dfb.de/profil/42389,['Rumänien'],Rumänien
Ion Vlădoiu,42394,https://datencenter.dfb.de/profil/42394,['Rumänien'],Rumänien
Martin Schneider,40982,https://datencenter.dfb.de/profil/40982,['Deutschland'],Deutschland
August Starek,43449,https://datencenter.dfb.de/profil/43449,['Österreich'],Österreich
Meinolf Koch,44988,https://datencenter.dfb.de/profil/44988,['Deutschland'],Deutschland
Tommy Bechmann,22957,https://datencenter.dfb.de/profil/22957,['Dänemark'],Dänemark
Wolfgang Pohl,44924,https://datencenter.dfb.de/profil/44924,['Deutschland'],Deutschland
Karl-Heinz Krott,44015,https://datencenter.dfb.de/profil/44015,['Deutschland'],Deutschland
Gert Trinklein,44136,https://datencenter.dfb.de/profil/44136,['Deutschland'],Deutschland
Martin Trieb,45373,https://datencenter.dfb.de/profil/45373,['Deutschland'],Deutschland
Krzysztof Nowak,40816,https://datencenter.dfb.de/profil/40816,['Polen'],Polen
Alan McInally,45825,https://datencenter.dfb.de/profil/45825,['Schottland'],Schottland
Martin Lanig,28325,https://datencenter.dfb.de/profil/28325,['Deutschland'],Deutschland
Sebastian Prödl,20266,https://datencenter.dfb.de/profil/20266,['Österreich'],Österreich
Ivo Ulich,40892,https://datencenter.dfb.de/profil/40892,['Tschechien'],Tschechien
Uwe Scherr,43390,https://datencenter.dfb.de/profil/43390,['Deutschland'],Deutschland
Slobodan Komljenovic,42235,https://datencenter.dfb.de/profil/42235,"['Serbien', 'Deutschland']",Serbien
Mimoun Azaouagh,10444,https://datencenter.dfb.de/profil/10444,['Deutschland'],Deutschland
Fred Hesse,43935,https://datencenter.dfb.de/profil/43935,['Deutschland'],Deutschland
Ion Ionescu,44115,https://datencenter.dfb.de/profil/44115,['Rumänien'],Rumänien
Thomas Seeliger,46914,https://datencenter.dfb.de/profil/46914,['Deutschland'],Deutschland
Willibert Kremer,42710,https://datencenter.dfb.de/profil/42710,['Deutschland'],Deutschland
Karl-Heinz Bechmann,42554,https://datencenter.dfb.de/profil/42554,['Deutschland'],Deutschland
Hans-Joachim Altendorff,42589,https://datencenter.dfb.de/profil/42589,['Deutschland'],Deutschland
Michael Dusek,23071,https://datencenter.dfb.de/profil/23071,['Deutschland'],Deutschland
Aristide Bancé,431,https://datencenter.dfb.de/profil/431,"['Burkina Faso', ""Elfenbeinküste (Côte d'Ivoire)""]",Burkina Faso
Martin Spanring,46092,https://datencenter.dfb.de/profil/46092,['Deutschland'],Deutschland
Sascha Riether,28520,https://datencenter.dfb.de/profil/28520,['Deutschland'],Deutschland
Tita,41631,https://datencenter.dfb.de/profil/41631,['Brasilien'],Brasilien
Zoltán Varga,44236,https://datencenter.dfb.de/profil/44236,['Ungarn'],Ungarn
Adhemar,40867,https://datencenter.dfb.de/profil/40867,['Brasilien'],Brasilien
Charles Aranguiz,148031,https://datencenter.dfb.de/profil/148031,['Chile'],Chile
Kazuo Ozaki,45450,https://datencenter.dfb.de/profil/45450,['Japan'],Japan
Aytaç Sulu,506,https://datencenter.dfb.de/profil/506,"['Deutschland', 'Türkei']",Deutschland
Co Prins,42511,https://datencenter.dfb.de/profil/42511,['Niederlande'],Niederlande
Nico Elvedi,314055,https://datencenter.dfb.de/profil/314055,['Schweiz'],Schweiz
Renato Augusto,3126,https://datencenter.dfb.de/profil/3126,['Brasilien'],Brasilien
Harald Karger,45001,https://datencenter.dfb.de/profil/45001,['Deutschland'],Deutschland
Douglas Costa,135607,https://datencenter.dfb.de/profil/135607,['Brasilien'],Brasilien
Peter Reichel,44304,https://datencenter.dfb.de/profil/44304,['Deutschland'],Deutschland
Edmund Becker,16489,https://datencenter.dfb.de/profil/16489,['Deutschland'],Deutschland
Egon Coordes,43047,https://datencenter.dfb.de/profil/43047,['Deutschland'],Deutschland
Berti Kraus,43626,https://datencenter.dfb.de/profil/43626,['Deutschland'],Deutschland
Michael Geiger,44992,https://datencenter.dfb.de/profil/44992,['Deutschland'],Deutschland
Rolf-Christel Guié-Mien,23116,https://datencenter.dfb.de/profil/23116,['Kongo'],Kongo
Hans Linsenmaier,44049,https://datencenter.dfb.de/profil/44049,['Deutschland'],Deutschland
Alexander Strehmel,40838,https://datencenter.dfb.de/profil/40838,['Deutschland'],Deutschland
Mitchell Weiser,231379,https://datencenter.dfb.de/profil/231379,['Deutschland'],Deutschland
Alois Reinhardt,43491,https://datencenter.dfb.de/profil/43491,['Deutschland'],Deutschland
